"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency"
"3140",39,"MA","AGASSIZ VILLAGE FOUNDED BY MR & MRS HARRY E BURROUGHS",5
"3141",39,"MA","TRUSTEES OF AMHERST COLLEGE",1
"3142",39,"MI","EDUCATIONAL CHILD CARE CENTER",1
"3143",39,"MN","ELLEN KEALEY HORSEMANSHIP LLC",1
"3144",39,"MO","CUB CREEK INC",2
"3145",39,"MO","OLD HAWTHORNE GOLF LLC",1
"3146",39,"MS","MISSISSIPPI STATE UNIVERSITY",2
"3147",39,"MT","SIMPLICITY TRAINING LLC",4
"3148",39,"NC","BILLY R. WINGARD",3
"3149",39,"NC","TIGER KIM'S TAEKWONDO",3
"3150",39,"NC","K NAILS AND SPA, INC.",1
"3151",39,"NC","THE ARTSCENTER",1
"3152",39,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",1
"3153",39,"NH","CAMP ALLEN INC.",1
"3154",39,"NH","LAKE OSSIPEE CONFERENCE CENTER INC.",1
"3155",39,"NJ","DIAMOND GYMNASTICS, INC.",1
"3156",39,"NJ","UNIVERSAL SOCCER ACADEMY, L.L.C.",1
"3157",39,"NM","ANGEL FIRE RESORT OPERATIONS LLC",1
"3158",39,"NY","LARCHMONT YACHT CLUB",1
"3159",39,"NY","LEVEL GROUP LTD.",1
"3160",39,"NY","MASTER CHONG'S WORLD CLASS TAE KWAN DO",1
"3161",39,"NY","ROMAN K SALON TRIBECA INC",1
"3162",39,"NY","WELLINGTON HOTEL CO INC",1
"3163",39,"NY","WORLD CLASS TAE KWAN DO CENTERS, INC.",1
"3164",39,"OH","KENT STATE UNIVERSITY",1
"3165",39,"OH","THE OHIO UNIVERSITY",1
"3166",39,"PA","LA SALLE UNIVERSITY",1
"3167",39,"PA","ROBERT MORRIS UNIVERSITY",1
"3168",39,"TX","ANGARIA LLC",1
"3169",39,"TX","ARMSTRONG COMMUNITY MUSIC SCHOOL",1
"3170",39,"TX","THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER",1
"3171",39,"VA","INTERSTATE MANAGEMENT COMPANY LLC",1
"3172",39,"VA","OLD DOMINION UNIVERSITY",1
"3173",39,"WA","NORTHWEST URBAN MINISTRIES",3
"3174",39,"WI","LAKE GENEVA FRESH AIR ASSOCIATION",1
"3175",39,"WY","NATIONAL OUTDOOR LEADERSHIP SCHOOL",1
"3176",41,"AL","RML HUNTSVILLE AL AUTOMOTIVE LLC",3
"3177",41,"AL","ADTRAN, INC.",1
"3178",41,"AL","DANIELI TARANIS LLC",1
"3179",41,"AL","FUERST DAY LAWSON INC.",1
"3180",41,"AL","KRONOSPAN LLC",1
"3181",41,"AL","VALLEY RUBBER, LLC",1
"3182",41,"AR","ACXIOM CORPORATION",1
"3183",41,"AR","WAL-MART ASSOCIATES, INC.",1
"3184",41,"AZ","ASML US, LLC",9
"3185",41,"AZ","ASML US, LP",4
"3186",41,"AZ","ALICAT SCIENTIFIC INC.",2
"3187",41,"AZ","AVNET, INC.",2
"3188",41,"AZ","JDA SOFTWARE, INC.",2
"3189",41,"AZ","MICROCHIP TECHNOLOGY INC.",2
"3190",41,"CA","GOOGLE LLC",257
"3191",41,"CA","HCL AMERICA, INC.",83
"3192",41,"CA","CISCO SYSTEMS, INC.",61
"3193",41,"CA","SALESFORCE.COM, INC.",57
"3194",41,"CA","CADENCE DESIGN SYSTEMS, INC.",49
"3195",41,"CO","INTEGRATED LOAN ASSISTANCE LLC",2
"3196",41,"CO","TRIMBLE INC",2
"3197",41,"CO","ZAYO GROUP LLC",2
"3198",41,"CO","ADINSTRUMENTS, INC",1
"3199",41,"CO","BETTER WITH BACON, INC.",1
"3200",41,"CO","CENTRAL CAPITAL COLLATERAL, INC",1
"3201",41,"CO","HP INC.",1
"3202",41,"CO","MICRO MOTION, INC.",1
"3203",41,"CO","NTT GLOBAL NETWORKS INCORPORATED",1
"3204",41,"CO","QUANTUM CORPORATION",1
"3205",41,"CO","SPOTX, INC.",1
"3206",41,"CO","TTEC DIGITAL, LLC",1
"3207",41,"CO","US INCOME PROPERTY TEAM LLC",1
"3208",41,"CO","VENDAVO, INC.",1
"3209",41,"CO","VILLAGE REAL ESTATE LLC",1
"3210",41,"CO","WOODWARD, INC.",1
"3211",41,"CT","AQR CAPITAL MANAGEMENT, LLC",2
"3212",41,"CT","FACTSET RESEARCH SYSTEMS, INC.",2
"3213",41,"CT","GLOBEX INTERNATIONAL GROUP, INC.",2
"3214",41,"CT","MICROPATENT LLC",2
"3215",41,"CT","QUEST GLOBAL SERVICES-N.A., INC.",2
"3216",41,"CT","RADIO FREQUENCY SYSTEMS, INC",2
"3217",41,"DC","VISCADIA INC.",3
"3218",41,"DC","AFINITI, INC.",1
"3219",41,"DC","CHONG + KOSTER LLC",1
"3220",41,"DC","OPTORO, INC.",1
"3221",41,"DE","SOFTOMOTIVE US INC.",1
"3222",41,"DE","SURESOURCE COMMODITIES, LLC",1
"3223",41,"DE","TA INSTRUMENTS - WATERS LLC",1
"3224",41,"DE","TRIBE GROUP DIGITAL INC",1
"3225",41,"DE","TROMO ELECTRONICS LLC",1
"3226",41,"FL","SIEMENS ENERGY, INC.",7
"3227",41,"FL","INCEPTRA, LLC",3
"3228",41,"FL","INSIGNEO SECURITIES, LLC",3
"3229",41,"FL","INTELLITECH SYSTEMS INC.",3
"3230",41,"FL","VETTERY, INC.",3
"3231",41,"GA","OM PARTNERS USA, INC.",14
"3232",41,"GA","ONETRUST LLC",6
"3233",41,"GA","VALUELABS, INC.",5
"3234",41,"GA","ADISSEO USA INC.",4
"3235",41,"GA","ADROIX CORP (DBA CODEFORCE 360)",3
"3236",41,"GA","WESTROCK SERVICES, INC.",3
"3237",41,"HI","UNIVERSAL WORLDWIDE TRADING INC.",2
"3238",41,"HI","UNIVERSAL WORLDWIDE TRADING CO, INC",1
"3239",41,"IA","ATHENE ANNUITY AND LIFE COMPANY",1
"3240",41,"IA","DANFOSS POWER SOLUTIONS (US) COMPANY",1
"3241",41,"ID","HERMES MICROVISION, NORTH AMERICA",3
"3242",41,"ID","HERMES MICROVISION, INC.",1
"3243",41,"ID","VTCU CORPORATION",1
"3244",41,"IL","AKUNA CAPITAL LLC",12
"3245",41,"IL","JPMORGAN CHASE & CO.",7
"3246",41,"IL","ZENSAR TECHNOLOGIES, INC.",7
"3247",41,"IL","CITADEL AMERICAS LLC",5
"3248",41,"IL","CAPGEMINI AMERICA INC",4
"3249",41,"IL","SIEMENS INDUSTRY, INC.",4
"3250",41,"IL","SYNAPSIS INC",4
"3251",41,"IL","TRI STAR METALS LLC",4
"3252",41,"IN","BRITE SYSTEMS, INC.",1
"3253",41,"IN","FAURECIA EMISSIONS CONTROL TECHNOLOGIES, USA, LLC",1
"3254",41,"IN","KINSER GROUP LLC",1
"3255",41,"IN","LAGRANGE PRODUCTS, INC.",1
"3256",41,"IN","OLD NATIONAL BANK",1
"3257",41,"IN","OPEN SYSTEMS INC.",1
"3258",41,"IN","SHUTTLEWORTH LLC",1
"3259",41,"IN","TREK 10, INC.",1
"3260",41,"KS","SPRINT CORPORATION",8
"3261",41,"KS","VEKTEK CORPORATION",2
"3262",41,"KS","KOCH HEAT TRANSFER COMPANY LP",1
"3263",41,"KS","TEXTRON AVIATION, INC.",1
"3264",41,"KY","BALLUFF, INC.",1
"3265",41,"KY","BLUM-NOVOTEST, INC.",1
"3266",41,"KY","GEM ONE CORPORATION",1
"3267",41,"KY","SHINWA U.S.A. CORP.",1
"3268",41,"LA","INTRALOX, LLC",1
"3269",41,"LA","LAITRAM MACHINERY, INC.",1
"3270",41,"LA","PELLERIN MILNOR CORPORATION",1
"3271",41,"LA","TRAVEL CENTRAL",1
"3272",41,"MA","THE MATHWORKS, INC.",25
"3273",41,"MA","AKAMAI TECHNOLOGIES, INC.",10
"3274",41,"MA","ECLINICALWORKS, LLC",8
"3275",41,"MA","ASPEN TECHNOLOGY, INC.",5
"3276",41,"MA","SCHNEIDER ELECTRIC USA, INC.",4
"3277",41,"MD","DANFOSS, LLC",4
"3278",41,"MD","BISONTE INDUSTRIAL USA LLC",2
"3279",41,"MD","CIENA CORPORATION",2
"3280",41,"MD","LOTAME SOLUTIONS, INC.",1
"3281",41,"MD","OUTOTEC (USA), INC.",1
"3282",41,"MD","PHENIX TECHNOLOGIES, INC.",1
"3283",41,"MD","SJ ASSOCIATES, CHESAPEAKE, INC.",1
"3284",41,"MD","TATA CONSULTANCY SERVICES LIMITED",1
"3285",41,"MD","VIAVI SOLUTIONS INC.",1
"3286",41,"MI","MICHIGAN SPRING AND STAMPING OF MUSKEGON, LLC",2
"3287",41,"MI","A2MAC1, LLC",1
"3288",41,"MI","AMHERST CAPITAL PARTNERS, LLC",1
"3289",41,"MI","APPLIED AUTOMATION TECHNOLOGIES, INC.",1
"3290",41,"MI","ASAHI KASEI PLASTICS NORTH AMERICA, INC.",1
"3291",41,"MI","AVL TEST SYSTEMS, INC.",1
"3292",41,"MI","DAYCO PRODUCTS LLC",1
"3293",41,"MI","DTE ELECTRIC COMPANY",1
"3294",41,"MI","ENGINEERING TECHNOLOGY ASSOCIATES, INC.",1
"3295",41,"MI","FEV NORTH AMERICA, INC.",1
"3296",41,"MI","FRIZZELL'S WEALTH MANAGEMENT",1
"3297",41,"MI","GLOBAL RETOOL GROUP AMERICA, LLC.",1
"3298",41,"MI","INTREPID CONTROL SYSTEMS INC",1
"3299",41,"MI","KPIT TECHNOLOGIES INC.",1
"3300",41,"MI","MAHLE INDUSTRIES, INC.",1
"3301",41,"MI","MARQUARDT SWITCHES INC.",1
"3302",41,"MI","NEXTEER AUTOMOTIVE CORPORATION",1
"3303",41,"MI","NGK SPARK PLUGS (U.S.A.), INC.",1
"3304",41,"MI","NITTO AUTOMOTIVE, INC.",1
"3305",41,"MI","NSK CORPORATION",1
"3306",41,"MI","OPEN DEALER EXCHANGE, LLC",1
"3307",41,"MI","PI INNOVO LLC",1
"3308",41,"MI","PONTCHARTRAIN DETROIT HOTEL LLC",1
"3309",41,"MI","SARTORIUS STEDIM NORTH AMERICA",1
"3310",41,"MI","TECHSTYLES, INC.",1
"3311",41,"MI","TOYODA GOSEI NORTH AMERICA CORPORATION",1
"3312",41,"MI","VERTIGEE CORPORATION",1
"3313",41,"MI","WABCO NORTH AMERICA, LLC",1
"3314",41,"MN","KRISTI ABBOTT",3
"3315",41,"MN","CARGILL, INCORPORATED",2
"3316",41,"MN","RBC CAPITAL MARKETS, LLC",2
"3317",41,"MN","COVIDIEN LP",1
"3318",41,"MN","DOUGLAS SCIENTIFIC, LLC",1
"3319",41,"MN","ELIRE INC.",1
"3320",41,"MN","GENERAL PUMP COMPANIES, INC.",1
"3321",41,"MN","H.B. FULLER COMPANY",1
"3322",41,"MN","JOHN LEE INSURANCE AND FINANCIAL SERVICES INC",1
"3323",41,"MN","MEDTRONIC, INC.",1
"3324",41,"MN","PERFORCE SOFTWARE, INC.",1
"3325",41,"MN","TURCK INC.",1
"3326",41,"MO","GAINSIGHT",2
"3327",41,"MO","THE BOEING COMPANY",2
"3328",41,"MO","BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1
"3329",41,"MO","GNET INTEGRATION SERVICES, INC.",1
"3330",41,"MO","HUBBELL POWER SYSTEMS, INC.",1
"3331",41,"MO","JBC TOOLS USA, INC.",1
"3332",41,"MO","SCHENCK PROCESS LLC",1
"3333",41,"MO","SEMCO, LLC",1
"3334",41,"MS","ERGON REFINING, INC.",2
"3335",41,"MS","ERGON, INC.",1
"3336",41,"MT","CITY MOTOR COMPANY, INC.",1
"3337",41,"MT","MONTANA COFFEE IMPORTERS, LLC.",1
"3338",41,"NC","BOFA SECURITIES, INC.",6
"3339",41,"NC","IBM CORPORATION",5
"3340",41,"NC","MERRILL LYNCH",4
"3341",41,"NC","ABB INC.",3
"3342",41,"NC","EVEREST TEXTILE USA LLC",2
"3343",41,"NC","LENOVO (UNITED STATES) INC.",2
"3344",41,"NC","RED HAT, INC.",2
"3345",41,"ND","CLARK EQUIPMENT COMPANY",1
"3346",41,"NE","WEST CORPORATION",1
"3347",41,"NH","MARKEM-IMAJE CORPORATION",1
"3348",41,"NJ","WIPRO LIMITED",36
"3349",41,"NJ","BNP PARIBAS SECURITIES CORP.",13
"3350",41,"NJ","MINDTREE LIMITED",13
"3351",41,"NJ","TATA COMMUNICATIONS (AMERICA), INC.",13
"3352",41,"NJ","L&T TECHNOLOGY SERVICES LIMITED",12
"3353",41,"NV","INTERLOCK USA, INC.",1
"3354",41,"NV","PRIME TRUST, LLC",1
"3355",41,"NV","THE NAV PEOPLE, INC.",1
"3356",41,"NY","BARCLAYS CAPITAL INC.",10
"3357",41,"NY","CITIBANK, N.A.",8
"3358",41,"NY","MORGAN STANLEY & CO., LLC",6
"3359",41,"NY","SG AMERICAS SECURITIES, LLC",6
"3360",41,"NY","MPHASIS CORPORATION",5
"3361",41,"OH","CRANE CO.",4
"3362",41,"OH","AIRSTREAM, INC.",2
"3363",41,"OH","BOLE MACHINERY INC.",2
"3364",41,"OH","PARKER HANNIFIN CORPORATION",2
"3365",41,"OH","SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",2
"3366",41,"OH","SUNSONG NORTH AMERICA INC",2
"3367",41,"OK","SULZER CHEMTECH USA, INC.",2
"3368",41,"OK","AIR-X-LIMITED INTERNATIONAL (SC)",1
"3369",41,"OK","ENVIRO SYSTEMS, INC.",1
"3370",41,"OK","WW-AFCO STEEL, LLC",1
"3371",41,"OR","MENTOR GRAPHICS CORPORATION",37
"3372",41,"OR","EMERGING ACQUISITIONS, LLC",2
"3373",41,"OR","PRODAPT NORTH AMERICA",2
"3374",41,"OR","PAYRANGE, INC.",1
"3375",41,"PA","SAP AMERICA, INC.",24
"3376",41,"PA","ANSYS, INC.",7
"3377",41,"PA","EPAM SYSTEMS, INC.",6
"3378",41,"PA","ACCUWEATHER SALES AND SERVICE, LLC",5
"3379",41,"PA","SIEMENS MEDICAL SOLUTIONS USA, INC.",3
"3380",41,"RI","LIGHTHOUSE MTG, LLC",2
"3381",41,"RI","ALCOR SCIENTIFIC INC",1
"3382",41,"RI","CAROUSEL INDUSTRIES",1
"3383",41,"RI","DASSAULT SYSTEMES AMERICAS CORP",1
"3384",41,"RI","GOOD DOG LABS, LLC",1
"3385",41,"RI","LIGHTHOUSE GOOD DOG LABS, LLC",1
"3386",41,"RI","TEKNOR APEX COMPANY",1
"3387",41,"RI","UTILIDATA, INC.",1
"3388",41,"SC","BASWARE INC.",2
"3389",41,"SC","NUTRAMAX LABORATORIES, INC.",2
"3390",41,"SC","3D SYSTEMS, INC.",1
"3391",41,"SC","NORTH AMERICAN RESCUE, LLC",1
"3392",41,"SC","RICHMOND OPTIMUS OPERATIONS, LLC",1
"3393",41,"SC","SCHAEFFLER GROUP USA, INC.",1
"3394",41,"SD","LATIN AMERICA LINDA, INC.",1
"3395",41,"SD","WURTH ELECTRONICS MIDCOM INC.",1
"3396",41,"TN","UBS SECURITIES LLC",12
"3397",41,"TN","RIB MANAGEMENT COMPUTER CONTROLS INC.",5
"3398",41,"TN","UNIVERSAL ASSET MANAGEMENT, INC.",4
"3399",41,"TN","SYNAPTIVE MEDICAL USA, INC.",3
"3400",41,"TN","AMERICA PLASTICS LLC",2
"3401",41,"TN","UBS AG",2
"3402",41,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",69
"3403",41,"TX","SECURONIX INC.",34
"3404",41,"TX","INFOSYS LIMITED",33
"3405",41,"TX","EMC CORPORATION",18
"3406",41,"TX","HEWLETT PACKARD ENTERPRISE COMPANY",13
"3407",41,"UT","ARLBERG LLC",1
"3408",41,"UT","BEEDYNAMIC USA",1
"3409",41,"UT","GENESYS TELECOMMUNICATIONS LABORATORIES, INC.",1
"3410",41,"UT","INSTRUCTURE, INC.",1
"3411",41,"UT","NOZZLE TECH USA, LLC",1
"3412",41,"UT","QUALTRICS, LLC",1
"3413",41,"UT","TREK METALS, INC.",1
"3414",41,"UT","TRYMYUI, INC.",1
"3415",41,"VA","CHINA TELECOM (AMERICAS) CORPORATION",3
"3416",41,"VA","DIVVY CLOUD CORPORATION",3
"3417",41,"VA","COMPUGAIN LLC",2
"3418",41,"VA","INFOVISTA CORPORATION",2
"3419",41,"VA","MICROSTRATEGY INCORPORATED",2
"3420",41,"VA","PCCW GLOBAL, INC.",2
"3421",41,"VA","REVATURE LLC",2
"3422",41,"VA","SOFTWARE AG USA, INC.",2
"3423",41,"VA","XCELTECH, INC",2
"3424",41,"VT","DATA INNOVATIONS LLC (ROPER ENTITY)",1
"3425",41,"WA","MICROSOFT CORPORATION",22
"3426",41,"WA","AMAZON WEB SERVICES, INC.",10
"3427",41,"WA","ACCELALPHA INC.",4
"3428",41,"WA","F5 NETWORKS, INC.",2
"3429",41,"WA","HARMAN CONNECTED SERVICES, INC.",2
"3430",41,"WA","KEONI HO",2
"3431",41,"WA","NUOVO PARTS, INC.",2
"3432",41,"WA","SCHWEITZER ENGINEERING LABORATORIES, INC.",2
"3433",41,"WA","STEMCELL TECHNOLOGIES INC.",2
"3434",41,"WI","CONVERGENT SCIENCE, INC.",3
"3435",41,"WI","ROCKWELL AUTOMATION, INC.",3
"3436",41,"WI","JOHNSON CONTROLS, INC.",2
"3437",41,"WI","LESAFFRE YEAST CORPORATION",2
"3438",41,"WI","ADAM INFORMATION TECHNOLOGIES, LLC",1
"3439",41,"WI","BOSCH PACKAGING TECHNOLOGY, INC.",1
"3440",41,"WI","GE HEALTHCARE BIO-SCIENCES CORP.",1
"3441",41,"WI","GRAND LEISURE USA CORP",1
"3442",41,"WI","NORD GEAR CORPORATION",1
"3443",41,"WI","SKYGEN USA, LLC",1
"3444",41,"WV","DANIELS COMPANY WEST VIRGINIA INC.",1
"3445",43,"AL","DONGHEE ALABAMA, LLC",1
"3446",43,"AL","DONGHEE AMERICA, INC",1
"3447",43,"AL","HYUNDAI POWER TRANSFORMERS USA, INC",1
"3448",43,"AL","LOTTE CHEMICAL ALABAMA CORP.",1
"3449",43,"AZ","ARIZONA STATE UNIVERSITY",2
"3450",43,"AZ","CENTERA BIOSCIENCE INC",2
"3451",43,"CA","PHARMACYCLICS LLC",7
"3452",43,"CA","NANOME, INC.",4
"3453",43,"CA","PERSONALIS, INC.",4
"3454",43,"CA","BADGER MAPS INC.",2
"3455",43,"CA","CRC ONCOLOGY CORP.",2
"3456",43,"CA","CRC ONCOLOGY LLC",2
"3457",43,"CA","HCL AMERICA, INC.",2
"3458",43,"CA","POSEIDA THERAPEUTICS INC.",2
"3459",43,"CA","QUANTIUM, INC",2
"3460",43,"CA","QUANTIUM, INC.",2
"3461",43,"CA","STETSON POWELL ORTHOPEDICS AND SPORTS MEDICINE",2
"3462",43,"CO","DHARMACON, INC.",1
"3463",43,"CO","HIGH COUNTRY MILLWORK INC",1
"3464",43,"CO","LEIGHFISHER INC.",1
"3465",43,"CT","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",3
"3466",43,"CT","STAMFORD HEALTH MEDICAL GROUP, INC",2
"3467",43,"CT","AETNA RESOURCES LLC",1
"3468",43,"DC","WASHINGTON LATIN PUBLIC CHARTER SCHOOL",3
"3469",43,"DC","BRAVE UX LLC",2
"3470",43,"DC","OST, INC.",2
"3471",43,"DC","CENTER FOR APPLIED LINGUISTICS",1
"3472",43,"DC","CRITERION ECONOMICS, LLC",1
"3473",43,"DC","CROSSROADS STRATEGIES, LLC",1
"3474",43,"DC","EARTHSPARK INTERNATIONAL CORP",1
"3475",43,"DC","LAWFTY LAW LLP",1
"3476",43,"DC","MENEZES INC.",1
"3477",43,"DC","NORTH AMERICAN REGION OF THE AIRPORTS COUNCIL INTERNATIONAL",1
"3478",43,"DE","GOOD FUTURE",2
"3479",43,"FL","EIKON USA LLC",1
"3480",43,"FL","ELITE CONSULTING OF SWFL, LLC",1
"3481",43,"FL","GEOGLOBAL PARTNERS, LLC",1
"3482",43,"FL","HAYMAN WOODWARD CORP",1
"3483",43,"FL","JSPE VIP SERVICES LLC",1
"3484",43,"FL","NIZNIK BEHAVIORAL HEALTH RESOURCES INC.",1
"3485",43,"FL","WTA TOUR, INC.",1
"3486",43,"FL","ZENMAX INC.",1
"3487",43,"GA","CAMERA WEST, INC",3
"3488",43,"GA","TIBI, LLC",1
"3489",43,"HI","HAWAII INTERNATIONAL FILM FESTIVAL",4
"3490",43,"HI","HAWAII TROPICAL BOTANICAL GARDEN",1
"3491",43,"IA","WARTBURG COLLEGE",1
"3492",43,"ID","FORGE INTERNATIONAL SCHOOL",1
"3493",43,"IL","TEMPUS LABS, INC.",3
"3494",43,"IL","ACGT, INC.",2
"3495",43,"IL","DHAMI TRANSPORT, INC.",2
"3496",43,"IL","TAPECASE",2
"3497",43,"IL","AMERICAN METRO BANK",1
"3498",43,"IL","GUGGENHEIM PARTNERS INVESTMENT MANAGEMENT HOLDINGS, LLC",1
"3499",43,"IL","LAKE COUNTY",1
"3500",43,"IL","SOUTHERN ILLINOIS UNIVERSITY CARBONDALE",1
"3501",43,"IL","VALIDATE HEALTH, INC.",1
"3502",43,"IN","COMMUNITY CHIROPRACTIC AND WELLNESS",3
"3503",43,"IN","ZIMMER US, INC.",1
"3504",43,"KS","ACTUARIAL RESOURCES CORPORATION OF KANSAS",1
"3505",43,"KS","THE UNIVERSITY OF KANSAS",1
"3506",43,"KS","TICKET SOLUTIONS, INC.",1
"3507",43,"LA","NEW ORLEANS FILM AND VIDEO SOCIETY",1
"3508",43,"MA","DOTCOM TEAM, LLC",3
"3509",43,"MA","WHITEHEAD INSTITUTE FOR BIOMEDICAL RESEARCH",2
"3510",43,"MA","ELECTRICAL SYSTEMS SOLUTIONS, LLC DBA EXPOSURE",1
"3511",43,"MA","ELIASSEN GROUP, LLC",1
"3512",43,"MA","FOUNDATION MEDICINE, INC.",1
"3513",43,"MA","MASSACHUSETTS LEAGUE OF COMMUNITY HEALTH CENTERS, INC.",1
"3514",43,"MA","SOUTH STREET MANAGEMENT COMPANY LLC",1
"3515",43,"MA","TUFTS UNIVERSITY",1
"3516",43,"MD","PRECISION BIOSERVICES, INC.",5
"3517",43,"MD","AMAREX CLINICAL RESEARCH, LLC",4
"3518",43,"MD","AVAR CONSULTING, INC.",4
"3519",43,"MD","PRECISION MEDICINE GROUP, LLC",3
"3520",43,"MD","JAI MEDICAL SYSTEMS MANAGED CARE ORGANIZATION, INC.",2
"3521",43,"MD","MID ATLANTIC SUPPLY LLC",2
"3522",43,"ME","THE JACKSON LABORATORY",2
"3523",43,"ME","BORDER FREIGHT TRANSPORTATION CONSULTING, LLC",1
"3524",43,"MI","GW BOAT REPAIR LLC",2
"3525",43,"MI","CENTER FOR LAND REFORM INC.",1
"3526",43,"MI","HIPR PACSOFT TECHNOLOGIES, INC.",1
"3527",43,"MI","HUDSON LEGAL GROUP, PC",1
"3528",43,"MI","NEOGEN CORPORATION",1
"3529",43,"MN","UNIVERSITY OF MINNESOTA",2
"3530",43,"MN","MIDWEST QUALITY HOME CARE INC",1
"3531",43,"MN","PRO ONE MANAGEMENT, LLC",1
"3532",43,"MO","ENVISION LLC",1
"3533",43,"MO","MOGENE LC",1
"3534",43,"MO","PIERIANDX INC.",1
"3535",43,"MO","TOP CROWN LLC",1
"3536",43,"MS","HAZZARD LAW, LLC",1
"3537",43,"MS","THE UNIVERSITY OF MISSISSIPPI",1
"3538",43,"NC","BOOKKEEPING 101, INC.",1
"3539",43,"NC","FALLS LAKE INSURANCE MANAGEMENT COMPANY INC",1
"3540",43,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",1
"3541",43,"NJ","RANG TECHNOLOGIES, INC.",6
"3542",43,"NJ","BCT PARTNERS",3
"3543",43,"NJ","LOTUSDATA LLP",2
"3544",43,"NJ","ADMERA HEALTH, LLC",1
"3545",43,"NJ","AQ  IMAGING LLC",1
"3546",43,"NJ","CENTENARY UNIVERSITY",1
"3547",43,"NJ","DIYA CARE",1
"3548",43,"NJ","DIYA CARE, INC",1
"3549",43,"NJ","EUROPATEX INC",1
"3550",43,"NJ","KATALYST HEALTHCARES & LIFE SCIENCES INC.",1
"3551",43,"NJ","MEGA SHIPPING AND FORWARDING LTD",1
"3552",43,"NJ","MORGANA US INC.",1
"3553",43,"NJ","PRIMERA ANALYTICAL SOLUTIONS CORP.",1
"3554",43,"NJ","SCHACHTER PORTNOY, L.L.C.",1
"3555",43,"NJ","SYMBOL SOFTWARE SERVICES, INC.",1
"3556",43,"NJ","UNICON SCIENCES INC",1
"3557",43,"NJ","UNIPACK INC",1
"3558",43,"NJ","WINDSOR ATHLETIC CLUB LLC",1
"3559",43,"NJ","YEHEZKEL CPA LLC",1
"3560",43,"NM","NEW MEXICO STATE UNIVERSITY",2
"3561",43,"NM","ANGEL FIRE RESORT OPERATIONS LLC",1
"3562",43,"NY","MCKINSEY & COMPANY, INC. UNITED STATES",4
"3563",43,"NY","BLACKBIRDS BROOKLYN LLC",3
"3564",43,"NY","ANDREW JACONO MD PLLC",2
"3565",43,"NY","CROSSTOWN SOLUTIONS INC",2
"3566",43,"NY","DUKAL CORPORATION",2
"3567",43,"NY","ENDURANCE SERVICES LIMITED",2
"3568",43,"NY","GLOW CONCEPT",2
"3569",43,"NY","IRI INNOVATIVE RESOURCES FOR INDEPENDENCE INC",2
"3570",43,"NY","NORTHERN ACADEMY OF THE ARTS",2
"3571",43,"NY","PLANNER SECURITIES LLC",2
"3572",43,"NY","STATEN ISLAND PPS LLC",2
"3573",43,"NY","THRIVE MANAGEMENT GROUP INC.",2
"3574",43,"NY","TRIARCH MANAGEMENT INC.",2
"3575",43,"NY","WOORI BANK, NEW YORK AGENCY",2
"3576",43,"OH","CASE WESTERN RESERVE UNIVERSITY",2
"3577",43,"OH","CLARUS SOLUTIONS, LLC",2
"3578",43,"OH","COMMUNITY BANC CONSULTING, INC",2
"3579",43,"OK","SOUTHWESTERN CHRISTIAN UNIVERSITY",1
"3580",43,"OR","BUMPED INC.",2
"3581",43,"PA","UNIVERSITY OF PITTSBURGH",5
"3582",43,"PA","COMPUTER ENTERPRISES, INC.",2
"3583",43,"PA","AMERICAN RESEARCH INSTITUTE IN TURKEY, INC",1
"3584",43,"PA","CARNEGIE MELLON UNIVERSITY",1
"3585",43,"PA","CITY OF PHILADELPHIA",1
"3586",43,"PA","CSZ CONSULTING GROUP LLC",1
"3587",43,"PA","FORWARD PATHWAY, LLC",1
"3588",43,"PA","MAGNA LEGAL SERVICES",1
"3589",43,"PA","SOFTGENETICS LLC",1
"3590",43,"PA","SUVODA LLC",1
"3591",43,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",1
"3592",43,"PA","W. GRAHAMA ARADER",1
"3593",43,"SC","SANCTITYINTERNATIONAL LLC",1
"3594",43,"SC","ZF TRANSMISSIONS GRAY COURT, LLC",1
"3595",43,"TN","THE UNIVERSITY OF TENNESSEE",1
"3596",43,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",1
"3597",43,"TX","UT SOUTHWESTERN MEDICAL CENTER",9
"3598",43,"TX","BAYLOR COLLEGE OF MEDICINE",3
"3599",43,"TX","CROWN DISTRIBUTING LLC",3
"3600",43,"TX","GO BY TRUCK INC",2
"3601",43,"TX","SAI KRISHNA SYINDICATE LLC",2
"3602",43,"UT","COMDIPRO",1
"3603",43,"UT","IVEENA DELIVERY SYSTEMS, INC.",1
"3604",43,"VA","MARSHA ZIEGLER LLC",2
"3605",43,"VA","BOAT AMERICA CORPORATION",1
"3606",43,"VA","BUC MOBILE, INC.",1
"3607",43,"VA","CABINETERA LLC",1
"3608",43,"VA","COMSTOCK HOLDING COMPANIES, INC.",1
